Date,Tournament,Series,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Score
2024-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Cerundolo F.,Giron M.,Giron M.,27,46,1565,1005,6-7 6-7
2024-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Munar J.,Ofner S.,Ofner S.,63,54,835,883,6-3 4-6 6-7
2024-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Fognini F.,Brouwer G.,Fognini F.,97,190,618,317,7-6 7-6
2024-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Darderi L.,Martinez P.,Darderi L.,37,48,1231,975,7-5 7-5
2024-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Lestienne C.,Shevchenko A.,Shevchenko A.,90,58,657,860,5-7 6-7
2024-06-24,Mallorca Championships,ATP250,Grass,1st Round,3,Nardi L.,Hijikata R.,Hijikata R.,73,75,760,736,2-6 6-2 5-7
2024-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Djere L.,Purcell M.,Purcell M.,52,94,936,627,1-6 6-4 3-6
2024-06-24,Eastbourne International,ATP250,Grass,1st Round,3,Vukic A.,Marozsan F.,Vukic A.,81,45,714,1047,6-2 6-4
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Zhang Zh.,Kecmanovic M.,Kecmanovic M.,33,53,1256,920,2-6 6-7
2024-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Ofner S.,Darderi L.,Ofner S.,54,37,883,1231,6-3 7-5
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Sonego L.,Searle H.,Sonego L.,57,568,869,66,6-3 6-2
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Rinderknech A.,Cobolli F.,Cobolli F.,68,49,792,955,4-6 5-7
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Hussey G.,Navone M.,Hussey G.,359,32,141,1282,6-4 6-2
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Nishioka Y.,Broady L.,Nishioka Y.,102,146,603,404,6-3 6-4
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Mccabe J.,Seyboth Wild T.,Seyboth Wild T.,342,74,149,750,4-6 4-6
2024-06-25,Eastbourne International,ATP250,Grass,1st Round,3,Ruusuvuori E.,Norrie C.,Ruusuvuori E.,88,44,668,1070,7-6 6-3
2024-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Carballes Baena R.,Monfils G.,Monfils G.,65,40,821,1160,3-6 4-6
2024-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Humbert U.,Bautista Agut R.,Bautista Agut R.,16,122,2300,525,6-3 3-6 4-6
2024-06-25,Mallorca Championships,ATP250,Grass,2nd Round,3,Michelsen A.,Mannarino A.,Michelsen A.,62,22,844,1765,7-6 6-4
2024-06-25,Mallorca Championships,ATP250,Grass,1st Round,3,Eubanks C.,Mensik J.,Mensik J.,42,85,1085,688,3-6 6-3 1-6
2024-06-25,Mallorca Championships,ATP250,Grass,1st Round,3,Walton A.,Hanfmann Y.,Walton A.,107,95,594,626,7-5 6-2
2024-06-25,Mallorca Championships,ATP250,Grass,1st Round,3,Marterer M.,Jubb P.,Jubb P.,87,289,679,191,1-6 2-6
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Sonego L.,Purcell M.,Purcell M.,57,94,869,627,4-6 4-6
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Baez S.,Kecmanovic M.,Kecmanovic M.,18,53,2030,920,3-6 2-6
2024-06-26,Mallorca Championships,ATP250,Grass,2nd Round,3,Hijikata R.,Shelton B.,Shelton B.,75,14,736,2545,4-6 0-6
2024-06-26,Mallorca Championships,ATP250,Grass,2nd Round,3,Jubb P.,Walton A.,Jubb P.,289,107,191,594,6-0 6-3
2024-06-26,Mallorca Championships,ATP250,Grass,2nd Round,3,Fognini F.,Mensik J.,Mensik J.,97,85,618,688,6-4 3-6 5-7
2024-06-26,Mallorca Championships,ATP250,Grass,2nd Round,3,Tabilo A.,Shevchenko A.,Tabilo A.,24,58,1679,860,6-3 6-2
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Nishioka Y.,Giron M.,Nishioka Y.,102,46,603,1005,6-7 6-4 6-2
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Shang J.,Ruusuvuori E.,Shang J.,104,88,595,668,4-6 6-3 6-4
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Fritz T.,Seyboth Wild T.,Fritz T.,13,74,3145,750,7-6 6-3
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Broom C.,Harris B.,Harris B.,245,139,239,456,6-3 2-6 2-6
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Bublik A.,Vukic A.,Vukic A.,23,81,1730,714,4-6 4-6
2024-06-26,Eastbourne International,ATP250,Grass,2nd Round,3,Cobolli F.,Hussey G.,Cobolli F.,49,359,955,141,4-6 6-3 6-4
2024-06-27,Eastbourne International,ATP250,Grass,Quarterfinals,3,Purcell M.,Kecmanovic M.,Purcell M.,94,53,627,920,6-3 7-6
2024-06-27,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Shelton B.,Jubb P.,Jubb P.,14,289,2545,191,3-6 6-3 6-7
2024-06-27,Eastbourne International,ATP250,Grass,Quarterfinals,3,Nishioka Y.,Vukic A.,Vukic A.,102,81,603,714,3-6 6-3 6-7
2024-06-27,Eastbourne International,ATP250,Grass,Quarterfinals,3,Fritz T.,Shang J.,Fritz T.,13,104,3145,595,7-6 7-6
2024-06-27,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Ofner S.,Michelsen A.,Ofner S.,54,62,883,844,3-6 7-5 6-3
2024-06-27,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Bautista Agut R.,Monfils G.,Monfils G.,122,40,525,1160,3-6 6-4 4-6
2024-06-27,Mallorca Championships,ATP250,Grass,Quarterfinals,3,Tabilo A.,Mensik J.,Tabilo A.,24,85,1679,688,6-4 6-4
2024-06-27,Eastbourne International,ATP250,Grass,Quarterfinals,3,Cobolli F.,Harris B.,Harris B.,49,139,955,456,7-6 6-7 2-6
2024-06-28,Eastbourne International,ATP250,Grass,Semifinals,3,Fritz T.,Vukic A.,Fritz T.,13,81,3145,714,7-6 7-6
2024-06-28,Eastbourne International,ATP250,Grass,Semifinals,3,Harris B.,Purcell M.,Purcell M.,139,94,456,627,4-6 6-4 4-6
2024-06-28,Mallorca Championships,ATP250,Grass,Semifinals,3,Jubb P.,Ofner S.,Ofner S.,289,54,191,883,4-6 5-7
2024-06-28,Mallorca Championships,ATP250,Grass,Semifinals,3,Tabilo A.,Monfils G.,Tabilo A.,24,40,1679,1160,2-6 6-2 7-6
2024-06-29,Mallorca Championships,ATP250,Grass,The Final,3,Tabilo A.,Ofner S.,Tabilo A.,24,54,1679,883,6-3 6-4
2024-06-29,Eastbourne International,ATP250,Grass,The Final,3,Purcell M.,Fritz T.,Fritz T.,94,13,627,3145,4-6 3-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Coric B.,Meligeni Alves F.,Coric B.,89,145,664,403,6-3 7-6 6-3
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Bolt A.,Ruud C.,Ruud C.,234,8,252,4025,6-7 4-6 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Medvedev D.,Kovacevic A.,Medvedev D.,5,88,6445,681,6-3 6-4 6-2
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Van Assche L.,Fognini F.,Fognini F.,104,94,585,635,1-6 3-6 5-7
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Marozsan F.,Struff J.L.,Struff J.L.,43,41,1047,1135,4-6 7-6 2-6 3-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Shang J.,Garin C.,Shang J.,91,106,658,570,7-5 6-4 6-4
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Dimitrov G.,Lajovic D.,Dimitrov G.,10,56,3750,871,6-3 6-4 7-5
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Fucsovics M.,Berrettini M.,Berrettini M.,70,59,785,845,6-7 2-6 6-3 1-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Jarry N.,Shapovalov D.,Shapovalov D.,20,121,1825,530,1-6 5-7 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Kotov P.,Thompson J.,Thompson J.,53,40,893,1206,7-5 7-5 4-6 4-6 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Zhang Zh.,Janvier M.,Zhang Zh.,38,225,1221,269,7-6 6-3 6-2
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Nakashima B.,Baez S.,Nakashima B.,65,18,825,2020,6-2 6-3 6-4
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Mannarino A.,Monfils G.,Monfils G.,24,33,1625,1260,4-6 6-3 5-7 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Broom C.,Wawrinka S.,Wawrinka S.,248,95,242,633,3-6 5-7 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Alcaraz C.,Lajal M.,Alcaraz C.,3,269,8130,212,7-6 7-5 6-2
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Tiafoe F.,Arnaldi M.,Tiafoe F.,29,35,1355,1245,6-7 2-6 6-1 6-3 6-3
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Fery A.,Altmaier D.,Altmaier D.,247,80,243,731,6-4 6-7 6-1 3-6 1-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Muller A.,Gaston H.,Muller A.,102,71,601,783,6-4 7-6 7-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Nagal S.,Kecmanovic M.,Kecmanovic M.,73,52,768,925,2-6 6-3 3-6 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Paul T.,Martinez P.,Paul T.,13,49,3100,975,6-2 6-1 4-6 6-3
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Purcell M.,Virtanen O.,Virtanen O.,68,147,795,401,3-6 2-6 2-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Sinner J.,Hanfmann Y.,Sinner J.,1,110,9890,556,6-3 6-4 3-6 6-3
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Galan D.E.,Griekspoor T.,Griekspoor T.,103,27,592,1470,6-7 3-6 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Shevchenko A.,Humbert U.,Humbert U.,57,16,860,2300,1-6 6-4 6-7 7-6 1-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Marterer M.,Bautista Agut R.,Bautista Agut R.,85,112,692,555,3-6 1-6 4-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Van De Zandschulp B.,Broady L.,Van De Zandschulp B.,97,156,618,384,6-2 4-6 6-3 6-2
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Mensik J.,Bublik A.,Bublik A.,78,23,738,1730,6-4 7-6 4-6 4-6 2-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Vukic A.,Ofner S.,Vukic A.,69,45,789,1038,6-7 6-4 6-4 3-6 7-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Cazaux A.,Bergs Z.,Cazaux A.,98,82,616,722,6-1 6-4 6-7 6-7 7-6
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Michelsen A.,Harris L.,Harris L.,55,118,881,541,6-3 6-4 6-7 2-6 6-7
2024-07-01,Wimbledon,Grand Slam,Grass,1st Round,5,Sonego L.,Navone M.,Sonego L.,54,32,881,1282,6-4 7-6 6-4
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Fearnley J.,Moro Canas A.,Fearnley J.,277,188,206,321,7-5 6-4 7-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Mpetshi G.,Korda S.,Mpetshi G.,58,21,853,1795,7-6 6-7 7-6 6-7 6-3
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Lestienne C.,Musetti L.,Musetti L.,92,25,650,1620,6-4 6-7 2-6 2-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Darderi L.,Choinski J.,Darderi L.,37,174,1236,344,7-5 4-6 2-6 7-5 6-2
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Albot R.,Hurkacz H.,Hurkacz H.,144,7,406,4235,7-5 4-6 3-6 4-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Nardi L.,Etcheverry T.,Etcheverry T.,75,31,760,1290,1-6 4-6 2-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Popyrin A.,Monteiro T.,Popyrin A.,47,86,981,690,6-4 6-7 6-3 6-4
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Nishioka Y.,Borges N.,Nishioka Y.,90,50,659,936,6-2 7-6 2-6 6-3
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,De Minaur A.,Duckworth J.,De Minaur A.,9,81,3830,728,7-6 7-6 7-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Bellucci M.,Shelton B.,Shelton B.,148,14,401,2595,6-4 3-6 6-3 3-6 4-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Jubb P.,Seyboth Wild T.,Seyboth Wild T.,201,74,301,767,6-1 6-3 6-7 4-6 5-7
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Harris B.,Munar J.,Munar J.,116,63,545,835,4-6 4-6 6-3 3-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Zverev A.,Carballes Baena R.,Zverev A.,4,64,6905,826,6-2 6-4 6-2
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Draper J.,Ymer E.,Draper J.,28,205,1461,293,3-6 6-3 6-3 4-6 6-3
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Coria F.,Walton A.,Walton A.,72,101,776,607,3-6 3-6 5-7
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Rune H.,Kwon S.W.,Rune H.,15,367,2370,135,6-1 6-4 6-4
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Fils A.,Stricker D.,Fils A.,34,149,1250,400,6-3 6-2 3-6 6-4
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Daniel T.,Tsitsipas S.,Tsitsipas S.,84,11,692,3745,6-7 4-6 5-7
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Searle H.,Giron M.,Giron M.,539,46,73,1020,6-3 3-6 4-6 4-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Kopriva V.,Djokovic N.,Djokovic N.,123,2,523,8360,1-6 2-6 2-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Hijikata R.,Cobolli F.,Cobolli F.,77,48,751,980,5-7 6-4 4-6 4-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Norrie C.,Diaz Acosta F.,Norrie C.,42,67,1070,808,7-5 7-5 6-3
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,O Connell C.,Fritz T.,Fritz T.,79,12,733,3350,1-6 2-6 4-6
2024-07-02,Wimbledon,Grand Slam,Grass,1st Round,5,Comesana F.,Rublev A.,Comesana F.,122,6,529,4420,6-4 5-7 6-2 7-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Fognini F.,Ruud C.,Fognini F.,94,8,635,4025,6-4 7-5 6-7 6-3
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Coric B.,Tiafoe F.,Tiafoe F.,89,29,664,1355,6-7 1-6 3-6
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Halys Q.,Eubanks C.,Halys Q.,220,62,272,835,6-4 6-4 6-2
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Cerundolo F.,Safiullin R.,Safiullin R.,30,44,1315,1045,7-6 6-3 5-7 3-6 4-6
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Ruusuvuori E.,Mcdonald M.,Ruusuvuori E.,87,96,683,626,7-6 4-6 5-7 7-6 6-3
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Djere L.,Pouille L.,Pouille L.,51,212,936,284,6-3 6-7 6-3 3-6 1-6
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Rinderknech A.,Nishikori K.,Rinderknech A.,76,401,754,118,5-7 6-4 6-7 6-3 6-2
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Tabilo A.,Evans D.,Tabilo A.,19,60,1904,844,6-2 7-5 6-3
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Auger-Aliassime F.,Kokkinakis T.,Kokkinakis T.,17,93,2075,639,6-4 7-5 6-7 4-6 4-6
2024-07-03,Wimbledon,Grand Slam,Grass,1st Round,5,Goffin D.,Machac T.,Machac T.,83,39,694,1214,6-3 4-6 1-6 6-7
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Berrettini M.,Sinner J.,Sinner J.,59,1,845,9890,6-7 6-7 6-2 6-7
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Medvedev D.,Muller A.,Medvedev D.,5,102,6445,601,6-7 7-6 6-4 7-5
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Vukic A.,Alcaraz C.,Alcaraz C.,69,3,789,8130,6-7 2-6 2-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Bautista Agut R.,Sonego L.,Bautista Agut R.,112,54,555,881,6-3 3-6 6-3 6-4
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Cazaux A.,Bublik A.,Bublik A.,98,23,616,1730,4-6 6-7 4-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Paul T.,Virtanen O.,Paul T.,13,147,3100,401,4-6 6-3 5-7 7-5 6-4
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Griekspoor T.,Kecmanovic M.,Kecmanovic M.,27,52,1470,925,6-4 6-7 6-1 2-6 3-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Struff J.L.,Zhang Zh.,Struff J.L.,41,38,1135,1221,5-7 6-3 7-6 7-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Van De Zandschulp B.,Humbert U.,Humbert U.,97,16,618,2300,6-7 1-6 3-6
2024-07-03,Wimbledon,Grand Slam,Grass,2nd Round,5,Nakashima B.,Thompson J.,Nakashima B.,65,40,825,1206,6-3 6-2 6-2
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Walton A.,Comesana F.,Comesana F.,101,122,607,529,5-7 6-1 7-6 1-6 6-7
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Shelton B.,Harris L.,Shelton B.,14,118,2595,541,4-6 7-6 6-7 6-3 7-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Musetti L.,Darderi L.,Musetti L.,25,37,1620,1236,6-4 4-6 6-7 6-4 6-4
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Djokovic N.,Fearnley J.,Djokovic N.,2,277,8360,206,6-3 6-4 5-7 7-5
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Etcheverry T.,Popyrin A.,Popyrin A.,31,47,1290,981,6-3 4-6 6-4 4-6 3-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Machac T.,Safiullin R.,Safiullin R.,39,44,1214,1045,2-6 4-6 7-5 3-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Shang J.,Dimitrov G.,Dimitrov G.,91,10,658,3750,7-5 7-6 4-6 2-6 4-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,De Minaur A.,Munar J.,De Minaur A.,9,63,3830,835,6-2 6-2 7-5
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Giron M.,Zverev A.,Zverev A.,46,4,1020,6905,2-6 1-6 4-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Norrie C.,Draper J.,Norrie C.,42,28,1070,1461,7-6 6-4 7-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Monfils G.,Wawrinka S.,Monfils G.,33,95,1260,633,7-6 6-4 7-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Mpetshi G.,Nishioka Y.,Mpetshi G.,58,90,853,659,6-4 6-1 6-2
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Tsitsipas S.,Ruusuvuori E.,Ruusuvuori E.,11,87,3745,683,6-7 6-7 6-3 3-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Rinderknech A.,Fritz T.,Fritz T.,76,12,754,3350,3-6 4-6 6-3 4-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Khachanov K.,Halys Q.,Halys Q.,22,220,1780,272,6-4 3-6 6-3 3-6 4-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Rune H.,Seyboth Wild T.,Rune H.,15,74,2370,767,3-6 6-3 6-2 6-2
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Cobolli F.,Tabilo A.,Tabilo A.,48,19,980,1904,6-7 6-7 6-4 6-4 4-6
2024-07-04,Wimbledon,Grand Slam,Grass,2nd Round,5,Shapovalov D.,Altmaier D.,Shapovalov D.,121,80,530,731,7-6 6-3 1-6 6-7 6-4
2024-07-05,Wimbledon,Grand Slam,Grass,3rd Round,5,Dimitrov G.,Monfils G.,Dimitrov G.,10,33,3750,1260,6-3 6-4 6-3
2024-07-05,Wimbledon,Grand Slam,Grass,3rd Round,5,Kecmanovic M.,Sinner J.,Sinner J.,52,1,925,9890,1-6 4-6 2-6
2024-07-05,Wimbledon,Grand Slam,Grass,3rd Round,5,Tiafoe F.,Alcaraz C.,Alcaraz C.,29,3,1355,8130,7-5 2-6 6-4 6-7 2-6
2024-07-05,Wimbledon,Grand Slam,Grass,3rd Round,5,Paul T.,Bublik A.,Paul T.,13,23,3100,1730,6-3 6-4 6-2
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Shelton B.,Shapovalov D.,Shelton B.,14,121,2595,530,6-7 6-2 6-4 4-6 6-2
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Nakashima B.,Humbert U.,Humbert U.,65,16,825,2300,6-7 3-6 7-6 6-7
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Safiullin R.,Fils A.,Fils A.,44,34,1045,1250,6-4 3-6 6-1 4-6 3-6
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Mpetshi G.,Ruusuvuori E.,Mpetshi G.,58,87,853,683,4-6 6-2 7-6 6-4
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Fognini F.,Bautista Agut R.,Bautista Agut R.,94,112,635,555,6-7 6-3 7-5 6-7 4-6
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Medvedev D.,Struff J.L.,Medvedev D.,5,41,6445,1135,6-1 6-3 4-6 7-6
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Popyrin A.,Djokovic N.,Djokovic N.,47,2,981,8360,6-4 3-6 4-6 6-7
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,3,Fritz T.,Tabilo A.,Fritz T.,12,19,3350,1904,7-6 6-3 7-5
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Halys Q.,Rune H.,Rune H.,220,15,272,2370,6-1 7-6 4-6 6-7 1-6
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Musetti L.,Comesana F.,Musetti L.,25,122,1620,529,6-2 6-7 7-6 6-3
2024-07-06,Wimbledon,Grand Slam,Grass,3rd Round,5,Zverev A.,Norrie C.,Zverev A.,4,42,6905,1070,6-4 6-4 7-6
2024-07-07,Wimbledon,Grand Slam,Grass,4th Round,5,Humbert U.,Alcaraz C.,Alcaraz C.,16,3,2300,8130,3-6 4-6 6-1 5-7
2024-07-07,Wimbledon,Grand Slam,Grass,4th Round,5,Sinner J.,Shelton B.,Sinner J.,1,14,9890,2595,6-2 6-4 7-6
2024-07-07,Wimbledon,Grand Slam,Grass,4th Round,5,Bautista Agut R.,Paul T.,Paul T.,112,13,555,3100,2-6 6-7 2-6
2024-07-08,Wimbledon,Grand Slam,Grass,4th Round,5,Fritz T.,Zverev A.,Fritz T.,12,4,3350,6905,4-6 6-7 6-4 7-6 6-3
2024-07-08,Wimbledon,Grand Slam,Grass,4th Round,5,Rune H.,Djokovic N.,Djokovic N.,15,2,2370,8360,3-6 4-6 2-6
2024-07-08,Wimbledon,Grand Slam,Grass,4th Round,5,Fils A.,De Minaur A.,De Minaur A.,34,9,1250,3830,2-6 4-6 6-4 3-6
2024-07-08,Wimbledon,Grand Slam,Grass,4th Round,5,Musetti L.,Mpetshi G.,Musetti L.,25,58,1620,853,4-6 6-3 6-3 6-2
2024-07-09,Wimbledon,Grand Slam,Grass,Quarterfinals,5,Medvedev D.,Sinner J.,Medvedev D.,5,1,6445,9890,6-7 6-4 7-6 2-6 6-3
2024-07-09,Wimbledon,Grand Slam,Grass,Quarterfinals,5,Paul T.,Alcaraz C.,Alcaraz C.,13,3,3100,8130,7-5 4-6 2-6 2-6
2024-07-10,Wimbledon,Grand Slam,Grass,Quarterfinals,5,Musetti L.,Fritz T.,Musetti L.,25,12,1620,3350,3-6 7-6 6-2 3-6 6-1
2024-07-12,Wimbledon,Grand Slam,Grass,Semifinals,5,Djokovic N.,Musetti L.,Djokovic N.,2,25,8360,1620,6-4 7-6 6-4
2024-07-12,Wimbledon,Grand Slam,Grass,Semifinals,5,Medvedev D.,Alcaraz C.,Alcaraz C.,5,3,6445,8130,7-6 3-6 4-6 4-6
2024-07-14,Wimbledon,Grand Slam,Grass,The Final,5,Djokovic N.,Alcaraz C.,Alcaraz C.,2,3,8360,8130,2-6 2-6 6-7
2024-07-15,European Open,ATP250,Clay,1st Round,3,Bergs Z.,Djere L.,Djere L.,73,57,754,856,3-6 6-7
2024-07-15,European Open,ATP250,Clay,1st Round,3,Marterer M.,Kwon S.W.,Marterer M.,108,349,587,145,6-4 6-7 7-5
2024-07-15,European Open,ATP250,Clay,1st Round,3,Popyrin A.,Blanchet U.,Blanchet U.,43,161,1071,370,6-4 6-7 2-6
2024-07-15,European Open,ATP250,Clay,1st Round,3,Cobolli F.,Altmaier D.,Cobolli F.,48,71,1000,766,6-4 6-7 6-3
2024-07-15,Nordea Open,ATP250,Clay,1st Round,3,Kotov P.,Garin C.,Kotov P.,60,106,821,590,6-4 6-7 6-1
2024-07-15,European Open,ATP250,Clay,1st Round,3,Comesana F.,Cerundolo F.,Cerundolo F.,100,33,612,1280,5-7 4-6
2024-07-15,Nordea Open,ATP250,Clay,1st Round,3,Kovalik J.,Norrie C.,Norrie C.,102,42,607,1125,6-7 4-6
2024-07-15,European Open,ATP250,Clay,1st Round,3,Shevchenko A.,Molleker R.,Shevchenko A.,56,197,860,309,6-4 4-6 6-4
2024-07-15,Suisse Open Gstaad,ATP250,Clay,1st Round,3,Varillas J.P.,Thiem D.,Varillas J.P.,162,133,367,473,6-3 5-7 7-6
2024-07-15,Hall of Fame Championships,ATP250,Grass,1st Round,3,Wong C.,Vukic A.,Vukic A.,179,65,333,794,1-6 2-6
