Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Novak J.,Novak J.,76.0,38.0,,,-1.0,-1.0,5-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Chang M.,Black B.,Chang M.,50.0,70.0,,,-1.0,-1.0,7-5 4-6 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Costa F.,Norman M.,Norman M.,149.0,14.0,,,-1.0,-1.0,5-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Federer R.,Ferrero J.C.,Ferrero J.C.,61.0,45.0,,,-1.0,-1.0,4-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Gambill J.M.,Fromberg R.,Gambill J.M.,57.0,80.0,,,-1.0,-1.0,4-6 6-3 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Haas T.,Tarango J.,Haas T.,11.0,63.0,,,-1.0,-1.0,7-5 4-6 7-5,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Ivanisevic G.,Schalken S.,Schalken S.,68.0,37.0,,,-1.0,-1.0,1-6 6-4 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Johansson T.,Weiner G.,Johansson T.,43.0,334.0,,,-1.0,-1.0,7-6 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Martin A.,Berasategui A.,Martin A.,48.0,59.0,,,-1.0,-1.0,6-3 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Nielsen M.,Gustafsson M.,Gustafsson M.,246.0,60.0,,,-1.0,-1.0,4-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Rosset M.,Vicente F.,Rosset M.,46.0,53.0,,,-1.0,-1.0,6-4 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Sargsian S.,Gaudio G.,Gaudio G.,52.0,72.0,,,-1.0,-1.0,5-7 6-4 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,Sell M.,Escude N.,Sell M.,167.0,34.0,,,-1.0,-1.0,0-6 7-6 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,1st Round,3,van Lottum J.,Woodruff C.,van Lottum J.,66.0,56.0,,,-1.0,-1.0,6-1 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Behrend T.,Schalken S.,Schalken S.,115.0,37.0,,,-1.0,-1.0,4-6 1-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Ferrero J.C.,Martin A.,Ferrero J.C.,45.0,48.0,,,-1.0,-1.0,6-7 6-2 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Gambill J.M.,Norman M.,Norman M.,57.0,14.0,,,-1.0,-1.0,3-6 3-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Gustafsson M.,Johansson T.,Gustafsson M.,60.0,43.0,,,-1.0,-1.0,6-2 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Haas T.,Balcells J.,Balcells J.,11.0,211.0,,,-1.0,-1.0,4-6 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Novak J.,Gaudio G.,Gaudio G.,38.0,72.0,,,-1.0,-1.0,4-6 7-6 6-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Rosset M.,van Lottum J.,Rosset M.,46.0,66.0,,,-1.0,-1.0,6-3 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,2nd Round,3,Sell M.,Chang M.,Chang M.,167.0,50.0,,,-1.0,-1.0,6-4 4-6 6-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Balcells J.,Ferrero J.C.,Balcells J.,211.0,45.0,,,-1.0,-1.0,4-6 6-3 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Chang M.,Gustafsson M.,Chang M.,50.0,60.0,,,-1.0,-1.0,7-5 3-6 1-0,retired,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Norman M.,Rosset M.,Norman M.,14.0,46.0,,,-1.0,-1.0,6-2 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Schalken S.,Gaudio G.,Gaudio G.,37.0,72.0,,,-1.0,-1.0,1-6 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Semifinals,3,Balcells J.,Chang M.,Chang M.,211.0,50.0,,,-1.0,-1.0,3-6 6-3 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,Semifinals,3,Norman M.,Gaudio G.,Norman M.,14.0,72.0,,,-1.0,-1.0,6-4 7-5,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Heineken Open,2000-01-10,International,Outdoor,Hard,The Final,3,Chang M.,Norman M.,Norman M.,50.0,14.0,,,-1.0,-1.0,6-3 3-6 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Damm M.,Kucera K.,Kucera K.,88.0,17.0,,,-1.0,-1.0,6-7 1-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Dosedel S.,Woodforde M.,Dosedel S.,69.0,128.0,,,-1.0,-1.0,6-3 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,El Aynaoui Y.,Lapentti N.,Lapentti N.,31.0,7.0,,,-1.0,-1.0,6-3 3-6 3-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Grosjean S.,Hewitt L.,Hewitt L.,27.0,21.0,,,-1.0,-1.0,4-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Ilie A.,Costa A.,Ilie A.,47.0,18.0,,,-1.0,-1.0,3-6 7-6 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Koubek S.,Meligeni F.,Koubek S.,40.0,29.0,,,-1.0,-1.0,7-6 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Kuerten G.,Clavet F.,Clavet F.,5.0,39.0,,,-1.0,-1.0,4-6 6-3 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Ljubicic I.,Safin M.,Ljubicic I.,79.0,24.0,,,-1.0,-1.0,6-7 6-3 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Mantilla F.,Arazi H.,Arazi H.,25.0,42.0,,,-1.0,-1.0,3-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Medvedev A.,Martin T.,Martin T.,33.0,8.0,,,-1.0,-1.0,1-6 7-6 3-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Pioline C.,Corretja A.,Corretja A.,15.0,28.0,,,-1.0,-1.0,4-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Spadea V.,Voinea A.,Voinea A.,20.0,102.0,,,-1.0,-1.0,6-3 6-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Stoltenberg J.,Diaz J.,Stoltenberg J.,94.0,84.0,,,-1.0,-1.0,6-1 6-7 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Ullyett K.,Hrbaty D.,Hrbaty D.,193.0,23.0,,,-1.0,-1.0,1-6 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Vacek D.,Lisnard J.,Vacek D.,41.0,127.0,,,-1.0,-1.0,6-4 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,1st Round,3,Zabaleta M.,Clement A.,Clement A.,32.0,55.0,,,-1.0,-1.0,6-4 3-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Clavet F.,Hewitt L.,Hewitt L.,39.0,21.0,,,-1.0,-1.0,3-6 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Clement A.,Kucera K.,Kucera K.,55.0,17.0,,,-1.0,-1.0,2-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Corretja A.,Arazi H.,Corretja A.,28.0,42.0,,,-1.0,-1.0,3-6 6-3 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Hrbaty D.,Stoltenberg J.,Stoltenberg J.,23.0,94.0,,,-1.0,-1.0,4-6 6-2 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Ilie A.,Dosedel S.,Dosedel S.,47.0,69.0,,,-1.0,-1.0,3-6 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Lapentti N.,Koubek S.,Lapentti N.,7.0,40.0,,,-1.0,-1.0,4-6 6-0 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Martin T.,Ljubicic I.,79.0,8.0,,,-1.0,-1.0,7-6 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,2nd Round,3,Vacek D.,Voinea A.,Voinea A.,41.0,102.0,,,-1.0,-1.0,5-7 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Corretja A.,Dosedel S.,Corretja A.,28.0,69.0,,,-1.0,-1.0,3-6 7-5 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Voinea A.,Hewitt L.,21.0,102.0,,,-1.0,-1.0,6-3 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Kucera K.,Ljubicic I.,Ljubicic I.,17.0,79.0,,,-1.0,-1.0,3-6 6-3 5-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Quarterfinals,3,Lapentti N.,Stoltenberg J.,Stoltenberg J.,7.0,94.0,,,-1.0,-1.0,6-4 5-7 1-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Semifinals,3,Corretja A.,Hewitt L.,Hewitt L.,28.0,21.0,,,-1.0,-1.0,4-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,Semifinals,3,Stoltenberg J.,Ljubicic I.,Stoltenberg J.,94.0,79.0,,,-1.0,-1.0,6-2 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sydney International,2000-01-10,International,Outdoor,Hard,The Final,3,Stoltenberg J.,Hewitt L.,Hewitt L.,94.0,21.0,,,-1.0,-1.0,4-6 0-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Alami K.,Manta L.,Alami K.,35.0,107.0,,,-1.0,-1.0,6-4 7-6 7-5,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Alonso J.,Arazi H.,41.0,111.0,,,-1.0,-1.0,6-3 7-6 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Arthurs W.,Sampras P.,Sampras P.,105.0,3.0,,,-1.0,-1.0,4-6 5-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Behrend T.,Meligeni F.,Behrend T.,106.0,28.0,,,-1.0,-1.0,6-2 4-6 6-7 6-3 6-0,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Bjorkman J.,Stoltenberg J.,Bjorkman J.,76.0,81.0,,,-1.0,-1.0,6-7 6-4 6-4 0-6 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Blanco G.,Schalken S.,Schalken S.,77.0,47.0,,,-1.0,-1.0,6-7 4-6 6-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Chang M.,Federer R.,Federer R.,38.0,62.0,,,-1.0,-1.0,4-6 4-6 6-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Clavet F.,Hrbaty D.,Clavet F.,39.0,22.0,,,-1.0,-1.0,3-6 6-1 6-4 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,van Lottum J.,Clement A.,54.0,66.0,,,-1.0,-1.0,7-6 6-4,retired,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Rochus C.,Rochus C.,20.0,120.0,,,-1.0,-1.0,3-6 7-6 4-6 3-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Damm M.,Woodruff C.,Woodruff C.,92.0,56.0,,,-1.0,-1.0,3-6 6-7 3-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Delgado J.,Rosset M.,Rosset M.,143.0,45.0,,,-1.0,-1.0,6-7 3-6 6-7,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Dosedel S.,Boutter J.,Dosedel S.,64.0,155.0,,,-1.0,-1.0,7-6 5-7 6-3 7-5,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,El Aynaoui Y.,Parmar A.,El Aynaoui Y.,29.0,257.0,,,-1.0,-1.0,6-7 7-6 1-6 6-3 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Enqvist T.,Fromberg R.,Fromberg R.,6.0,80.0,,,-1.0,-1.0,4-6 6-7 6-4 6-3 8-10,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Escude N.,Courier J.,Escude N.,34.0,36.0,,,-1.0,-1.0,6-7 6-3 7-5 6-1,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Bastl G.,Ferreira W.,53.0,78.0,,,-1.0,-1.0,6-3 6-3 4-6 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Draper S.,Ferrero J.C.,40.0,200.0,,,-1.0,-1.0,7-6 6-3 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Black W.,Black W.,57.0,151.0,,,-1.0,-1.0,6-7 1-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Llodra M.,Llodra M.,61.0,263.0,,,-1.0,-1.0,3-6 3-6 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Goldstein P.,Hewitt L.,Hewitt L.,87.0,17.0,,,-1.0,-1.0,2-6 7-6 6-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Motomura G.,Grosjean S.,26.0,148.0,,,-1.0,-1.0,6-3 6-3 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Gumy H.,Vinciguerra A.,Vinciguerra A.,63.0,99.0,,,-1.0,-1.0,6-7 1-6 1-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Saulnier C.,Haas T.,12.0,171.0,,,-1.0,-1.0,7-6 6-4 4-6 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Golmard J.,Henman T.,13.0,31.0,,,-1.0,-1.0,6-7 6-3 7-6 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Hipfl M.,Novak J.,Novak J.,75.0,37.0,,,-1.0,-1.0,3-6 6-4 3-6 7-5 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Jonsson F.,Diaz J.,Jonsson F.,123.0,84.0,,,-1.0,-1.0,4-6 4-6 6-2 7-5 6-3,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Knippschild J.,Kafelnikov Y.,2.0,85.0,,,-1.0,-1.0,6-7 6-4 6-1 6-2,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Karbacher B.,Hill M.,Hill M.,139.0,238.0,,,-1.0,-1.0,4-6 2-6 2-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Canas G.,Kiefer N.,4.0,74.0,,,-1.0,-1.0,4-6 6-3 6-4 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Cadart R.,Koubek S.,43.0,217.0,,,-1.0,-1.0,6-3 5-7 6-2 6-4,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Krajicek R.,Santoro F.,Krajicek R.,10.0,25.0,,,-1.0,-1.0,6-1 6-2 7-5,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Portas A.,Portas A.,5.0,91.0,,,-1.0,-1.0,6-4 6-4 4-6 6-7 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Kulti N.,Johansson T.,Johansson T.,121.0,42.0,,,-1.0,-1.0,1-6 2-6 4-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Australian Open,2000-01-17,Grand Slam,Outdoor,Hard,1st Round,5,Lareau S.,Tillstrom M.,Tillstrom M.,103.0,79.0,,,-1.0,-1.0,6-4 4-6 2-6 1-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
