Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Shenzhen Open,2017-01-01,International,Outdoor,Hard,1st Round,3,Voskoboeva G.,Pironkova T.,Pironkova T.,312.0,63.0,139.0,932.0,2.9,1.4,4-6 7-5 3-6,completed,market_average,3.0,1.36,3.15,1.4,2.9,1.4,3.32,1.5,-1.0,-1.0
Shenzhen Open,2017-01-01,International,Outdoor,Hard,1st Round,3,Wang Q.,Rodina E.,Wang Q.,71.0,85.0,874.0,756.0,1.81,1.98,6-2 6-3,completed,market_average,1.8,1.9,1.93,1.96,1.81,1.98,1.95,2.2,-1.0,-1.0
Shenzhen Open,2017-01-01,International,Outdoor,Hard,1st Round,3,Zhang K.L.,Niculescu M.,Niculescu M.,133.0,38.0,454.0,1300.0,4.08,1.23,7-5 1-6 3-6,completed,market_average,4.0,1.22,4.67,1.23,4.08,1.23,4.67,1.29,-1.0,-1.0
ASB Classic,2017-01-02,International,Outdoor,Hard,1st Round,3,Strycova B.,Stefkova B.,Strycova B.,20.0,171.0,2170.0,332.0,1.21,4.28,6-4 6-3,completed,market_average,1.2,4.33,1.23,4.65,1.21,4.28,1.25,4.8,-1.0,-1.0
ASB Classic,2017-01-02,International,Outdoor,Hard,1st Round,3,Williams S.,Parmentier P.,Williams S.,2.0,69.0,7050.0,886.0,1.08,7.54,6-3 6-4,completed,market_average,1.1,7.0,1.08,9.69,1.08,7.54,1.1,9.69,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Barty A.,Krunic A.,Barty A.,271.0,141.0,167.0,419.0,2.18,1.66,6-2 6-2,completed,market_average,2.2,1.61,2.23,1.72,2.18,1.66,2.3,1.77,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Chirico L.,Kuznetsova S.,9.0,67.0,4115.0,908.0,1.29,3.54,6-2 6-4,completed,market_average,1.28,3.5,1.29,3.98,1.29,3.54,1.34,3.98,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Muguruza G.,Stosur S.,Muguruza G.,7.0,21.0,4236.0,2115.0,1.33,3.23,7-5 6-7 7-5,completed,market_average,1.3,3.4,1.35,3.46,1.33,3.23,1.36,3.46,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Muhammad A.,Vekic D.,Muhammad A.,189.0,99.0,286.0,658.0,1.76,2.03,7-6 6-1,completed,market_average,1.72,2.0,1.78,2.14,1.76,2.03,1.91,2.14,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Svitolina E.,Puig M.,Svitolina E.,14.0,32.0,2895.0,1490.0,1.5,2.55,6-3 6-3,completed,market_average,1.5,2.5,1.49,2.8,1.5,2.55,1.55,2.8,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Bondarenko K.,Vinci R.,18.0,68.0,2210.0,890.0,-1.0,-1.0,7-6 6-7 7-6,completed,missing,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Brisbane International,2017-01-02,Premier,Outdoor,Hard,1st Round,3,Zhang S.,Siegemund L.,Zhang S.,23.0,31.0,1860.0,1513.0,1.63,2.24,4-6 7-6 6-3,completed,market_average,1.53,2.37,1.65,2.37,1.63,2.24,1.73,2.42,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Buyukakcay C.,Konta J.,Konta J.,82.0,10.0,766.0,3640.0,7.53,1.08,2-6 0-6,completed,market_average,6.5,1.1,9.43,1.08,7.53,1.08,9.49,1.11,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Chang K.C.,Golubic V.,Chang K.C.,130.0,56.0,466.0,1031.0,2.0,1.79,7-6 6-1,completed,market_average,2.0,1.72,1.94,1.94,2.0,1.79,2.25,1.94,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Duan Y.Y.,Radwanska A.,Radwanska A.,103.0,3.0,630.0,5600.0,6.59,1.1,2-6 7-6 5-7,completed,market_average,6.0,1.12,8.04,1.11,6.59,1.1,8.04,1.13,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Giorgi C.,Bogdan A.,Giorgi C.,81.0,129.0,769.0,469.0,1.3,3.4,1-6 7-6 6-3,completed,market_average,1.3,3.4,-1.0,-1.0,1.3,3.4,1.3,3.4,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Jankovic J.,Halep S.,Halep S.,54.0,4.0,1100.0,5228.0,3.58,1.28,1-6 6-3 3-6,completed,market_average,3.5,1.28,3.76,1.31,3.58,1.28,4.0,1.31,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Liu F.,Zheng S.,Zheng S.,146.0,84.0,397.0,758.0,2.65,1.46,7-6 0-6 3-6,completed,market_average,2.62,1.44,2.8,1.49,2.65,1.46,2.8,1.53,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Pliskova Kr.,Sevastova A.,Pliskova Kr.,60.0,34.0,965.0,1425.0,1.91,1.87,1-6 6-3 7-6,completed,market_average,1.83,1.83,1.9,1.99,1.91,1.87,2.0,2.05,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Siniakova K.,Peng S.,Siniakova K.,52.0,83.0,1123.0,763.0,1.95,1.83,6-3 7-5,completed,market_average,2.0,1.72,1.95,1.93,1.95,1.83,2.05,1.93,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Stojanovic N.,Babos T.,Stojanovic N.,142.0,28.0,417.0,1575.0,3.31,1.32,1-6 7-5 6-2,completed,market_average,3.25,1.33,3.27,1.38,3.31,1.32,3.72,1.38,-1.0,-1.0
Shenzhen Open,2017-01-02,International,Outdoor,Hard,1st Round,3,Voegele S.,Jabeur O.,Jabeur O.,113.0,193.0,544.0,282.0,1.72,2.08,0-6 2-6,completed,market_average,1.66,2.1,1.79,2.12,1.72,2.08,1.8,2.17,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Bertens K.,Davis L.,Davis L.,22.0,61.0,1977.0,960.0,1.53,2.44,6-7 4-6,completed,market_average,1.5,2.5,1.57,2.54,1.53,2.44,1.59,2.55,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Broady N.,Kovinic D.,Broady N.,90.0,70.0,720.0,885.0,2.04,1.75,7-6 6-3,completed,market_average,2.0,1.72,2.13,1.79,2.04,1.75,2.2,1.86,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Erakovic M.,Ostapenko J.,Ostapenko J.,105.0,44.0,611.0,1225.0,2.11,1.7,1-6 2-6,completed,market_average,2.1,1.66,2.2,1.74,2.11,1.7,2.2,1.75,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Flipkens K.,Konjuh A.,Konjuh A.,64.0,47.0,923.0,1189.0,2.37,1.57,4-6 6-3 3-6,completed,market_average,2.37,1.53,2.44,1.61,2.37,1.57,2.54,1.62,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Gibbs N.,Wozniacki C.,Wozniacki C.,88.0,19.0,742.0,2185.0,4.97,1.16,1-6 0-6,completed,market_average,5.0,1.16,5.36,1.19,4.97,1.16,5.5,1.19,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Larsson J.,Wickmayer Y.,Wickmayer Y.,50.0,58.0,1150.0,984.0,2.0,1.78,1-6 2-6,completed,market_average,2.0,1.72,2.07,1.83,2.0,1.78,2.1,1.86,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Loeb J.,Brengle M.,Brengle M.,188.0,72.0,287.0,870.0,2.06,1.73,4-6 6-7,completed,market_average,2.1,1.66,2.11,1.8,2.06,1.73,2.16,1.8,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Lucic-Baroni M.,Barthel M.,Lucic-Baroni M.,79.0,157.0,781.0,354.0,2.36,1.57,6-3 3-6 6-3,completed,market_average,2.37,1.53,2.48,1.6,2.36,1.57,2.5,1.62,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Osaka N.,Beck A.,Osaka N.,48.0,51.0,1161.0,1125.0,1.46,2.64,6-2 6-4,completed,market_average,1.4,2.75,1.52,2.69,1.46,2.64,1.52,2.8,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Rodionova Ar.,Lepchenko V.,Lepchenko V.,187.0,89.0,290.0,723.0,4.7,1.19,3-6 4-6,completed,market_average,4.5,1.18,4.78,1.22,4.7,1.19,5.0,1.22,-1.0,-1.0
ASB Classic,2017-01-03,International,Outdoor,Hard,1st Round,3,Williams V.,Lewis J.,Williams V.,17.0,1099.0,2240.0,6.0,1.02,14.54,7-6 6-2,completed,market_average,1.02,19.0,1.04,14.8,1.02,14.54,1.04,27.0,-1.0,-1.0
Brisbane International,2017-01-03,Premier,Outdoor,Hard,1st Round,3,Mattek-Sands B.,Aiava D.,Aiava D.,177.0,386.0,319.0,92.0,1.42,2.78,6-2 3-6 4-6,completed,market_average,1.4,2.75,1.46,2.91,1.42,2.78,1.51,3.1,-1.0,-1.0
Brisbane International,2017-01-03,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Mchale C.,Cornet A.,41.0,45.0,1242.0,1225.0,1.9,1.88,6-2 6-1,completed,market_average,1.83,1.83,1.98,1.93,1.9,1.88,1.98,2.0,-1.0,-1.0
Brisbane International,2017-01-03,Premier,Outdoor,Hard,2nd Round,3,Kasatkina D.,Muguruza G.,Muguruza G.,26.0,7.0,1630.0,4236.0,2.1,1.71,5-7 6-3 6-7,completed,market_average,2.1,1.66,2.19,1.76,2.1,1.71,2.2,1.8,-1.0,-1.0
Brisbane International,2017-01-03,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Muhammad A.,Pliskova Ka.,6.0,189.0,4600.0,286.0,1.1,6.59,6-1 6-4,completed,market_average,1.11,6.5,1.11,8.04,1.1,6.59,1.13,8.04,-1.0,-1.0
Brisbane International,2017-01-03,Premier,Outdoor,Hard,2nd Round,3,Rogers S.,Svitolina E.,Svitolina E.,59.0,14.0,977.0,2895.0,5.14,1.16,5-7 6-2 5-7,completed,market_average,5.5,1.14,5.98,1.17,5.14,1.16,5.98,1.22,-1.0,-1.0
Shenzhen Open,2017-01-03,International,Outdoor,Hard,2nd Round,3,King V.,Konta J.,Konta J.,77.0,10.0,794.0,3640.0,5.54,1.14,6-1 3-6 2-6,completed,market_average,6.0,1.12,6.05,1.16,5.54,1.14,6.05,1.17,-1.0,-1.0
Shenzhen Open,2017-01-03,International,Outdoor,Hard,2nd Round,3,Niculescu M.,Wang Q.,Wang Q.,38.0,71.0,1300.0,874.0,1.54,2.44,6-7 4-6,completed,market_average,1.53,2.37,1.6,2.5,1.54,2.44,1.62,2.75,-1.0,-1.0
Shenzhen Open,2017-01-03,International,Outdoor,Hard,2nd Round,3,Radwanska A.,Cirstea S.,Radwanska A.,3.0,78.0,5600.0,787.0,1.1,6.51,6-0 6-3,completed,market_average,1.1,7.0,1.13,7.11,1.1,6.51,1.13,7.13,-1.0,-1.0
Shenzhen Open,2017-01-03,International,Outdoor,Hard,2nd Round,3,Riske A.,Pironkova T.,Riske A.,39.0,63.0,1247.0,932.0,1.53,2.45,6-1 6-1,completed,market_average,1.5,2.5,1.59,2.52,1.53,2.45,1.59,2.4,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,1st Round,3,Goerges J.,Pavlyuchenkova A.,Goerges J.,53.0,27.0,1110.0,1620.0,2.28,1.6,6-3 6-4,completed,market_average,2.25,1.57,2.3,1.68,2.28,1.6,2.35,1.68,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Goerges J.,Broady N.,Goerges J.,53.0,90.0,1110.0,720.0,1.27,3.67,7-5 6-4,completed,market_average,1.22,4.0,1.3,3.91,1.27,3.67,1.33,4.0,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Konjuh A.,Wickmayer Y.,Konjuh A.,47.0,58.0,1189.0,984.0,1.76,2.15,6-1 6-2,completed,market_average,1.57,2.25,1.88,2.02,1.76,2.15,1.93,2.25,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Lepchenko V.,Wozniacki C.,Wozniacki C.,89.0,19.0,723.0,2185.0,5.47,1.14,3-6 3-6,completed,market_average,5.5,1.14,5.98,1.17,5.47,1.14,6.0,1.17,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Nara K.,Davis L.,Davis L.,76.0,61.0,797.0,960.0,2.28,1.6,3-6 3-6,completed,market_average,2.2,1.61,2.45,1.62,2.28,1.6,2.45,1.71,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Osaka N.,Williams V.,Osaka N.,48.0,17.0,1161.0,2240.0,1.96,1.83,,walkover,market_average,2.0,1.72,1.99,1.92,1.96,1.83,2.1,1.93,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Ostapenko J.,Lucic-Baroni M.,Ostapenko J.,44.0,79.0,1225.0,781.0,1.64,2.22,6-2 7-6,completed,market_average,1.66,2.1,1.72,2.25,1.64,2.22,1.72,2.35,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Safarova L.,Strycova B.,Strycova B.,62.0,20.0,940.0,2170.0,1.78,2.01,5-7 6-3 6-7,completed,market_average,1.66,2.1,1.85,2.06,1.78,2.01,1.91,2.13,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,2nd Round,3,Williams S.,Brengle M.,Brengle M.,2.0,72.0,7050.0,870.0,1.04,11.08,4-6 7-6 4-6,completed,market_average,1.04,13.0,1.05,13.89,1.04,11.08,1.05,14.15,-1.0,-1.0
ASB Classic,2017-01-04,International,Outdoor,Hard,Quarterfinals,3,Strycova B.,Davis L.,Davis L.,20.0,61.0,2170.0,960.0,1.45,2.7,1-6 6-7,completed,market_average,1.44,2.62,1.5,2.82,1.45,2.7,1.55,2.95,-1.0,-1.0
Brisbane International,2017-01-04,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Barty A.,Kerber A.,1.0,271.0,9080.0,167.0,1.16,5.12,6-3 2-6 6-3,completed,market_average,1.14,5.5,1.18,5.57,1.16,5.12,1.18,5.57,-1.0,-1.0
Brisbane International,2017-01-04,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Aiava D.,Kuznetsova S.,9.0,386.0,4115.0,92.0,1.12,6.12,6-4 6-3,completed,market_average,1.11,6.5,1.15,6.48,1.12,6.12,1.15,7.0,-1.0,-1.0
Brisbane International,2017-01-04,Premier,Outdoor,Hard,2nd Round,3,Vinci R.,Doi M.,Vinci R.,18.0,40.0,2210.0,1245.0,1.81,1.96,6-4 6-2,completed,market_average,1.8,1.9,1.85,2.07,1.81,1.96,1.91,2.07,-1.0,-1.0
Brisbane International,2017-01-04,Premier,Outdoor,Hard,2nd Round,3,Zhang S.,Cibulkova D.,Cibulkova D.,23.0,5.0,1860.0,4875.0,2.83,1.41,6-2 4-6 4-6,completed,market_average,3.0,1.36,2.93,1.46,2.83,1.41,3.0,1.46,-1.0,-1.0
Shenzhen Open,2017-01-04,International,Outdoor,Hard,2nd Round,3,Chang K.C.,Pliskova Kr.,Pliskova Kr.,130.0,60.0,466.0,965.0,1.75,2.05,1-6 2-6,completed,market_average,1.61,2.2,1.79,2.15,1.75,2.05,1.91,2.4,-1.0,-1.0
Shenzhen Open,2017-01-04,International,Outdoor,Hard,2nd Round,3,Siniakova K.,Halep S.,Siniakova K.,52.0,4.0,1123.0,5228.0,4.28,1.21,6-3 4-6 7-5,completed,market_average,4.33,1.2,4.58,1.24,4.28,1.21,4.75,1.25,-1.0,-1.0
Shenzhen Open,2017-01-04,International,Outdoor,Hard,2nd Round,3,Stojanovic N.,Jabeur O.,Stojanovic N.,142.0,193.0,417.0,282.0,2.08,1.72,4-6 6-3 6-3,completed,market_average,2.1,1.66,2.25,1.72,2.08,1.72,2.25,1.83,-1.0,-1.0
Shenzhen Open,2017-01-04,International,Outdoor,Hard,2nd Round,3,Zheng S.,Giorgi C.,Giorgi C.,84.0,81.0,758.0,769.0,2.33,1.58,7-6 5-7 4-6,completed,market_average,2.37,1.53,2.36,1.67,2.33,1.58,2.4,1.67,-1.0,-1.0
ASB Classic,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Konjuh A.,Osaka N.,Konjuh A.,47.0,48.0,1189.0,1161.0,2.11,1.7,3-0,retired,market_average,2.1,1.66,2.13,1.82,2.11,1.7,2.2,1.83,-1.0,-1.0
ASB Classic,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Ostapenko J.,Brengle M.,Ostapenko J.,44.0,72.0,1225.0,870.0,1.56,2.39,7-5 6-3,completed,market_average,1.5,2.5,1.57,2.6,1.56,2.39,1.67,2.6,-1.0,-1.0
ASB Classic,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Wozniacki C.,Goerges J.,Goerges J.,19.0,53.0,2185.0,1110.0,1.3,3.46,6-1 3-6 4-6,completed,market_average,1.3,3.4,1.36,3.54,1.3,3.46,1.36,3.7,-1.0,-1.0
Brisbane International,2017-01-05,Premier,Outdoor,Hard,Quarterfinals,3,Cibulkova D.,Cornet A.,Cornet A.,5.0,41.0,4875.0,1242.0,1.47,2.63,3-6 5-7,completed,market_average,1.44,2.62,1.5,2.83,1.47,2.63,1.53,2.85,-1.0,-1.0
Brisbane International,2017-01-05,Premier,Outdoor,Hard,Quarterfinals,3,Kerber A.,Svitolina E.,Svitolina E.,1.0,14.0,9080.0,2895.0,1.42,2.81,4-6 6-3 3-6,completed,market_average,1.4,2.75,1.51,2.79,1.42,2.81,1.51,3.1,-1.0,-1.0
Brisbane International,2017-01-05,Premier,Outdoor,Hard,Quarterfinals,3,Muguruza G.,Kuznetsova S.,Muguruza G.,7.0,9.0,4236.0,4115.0,2.01,1.78,7-5 6-4,completed,market_average,2.1,1.66,2.08,1.85,2.01,1.78,2.22,1.91,-1.0,-1.0
Brisbane International,2017-01-05,Premier,Outdoor,Hard,Quarterfinals,3,Pliskova Ka.,Vinci R.,Pliskova Ka.,6.0,18.0,4600.0,2210.0,1.31,3.35,3-6 6-2 6-2,completed,market_average,1.33,3.25,1.32,3.85,1.31,3.35,1.35,3.85,-1.0,-1.0
Shenzhen Open,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Pliskova Kr.,Konta J.,Konta J.,60.0,10.0,965.0,3640.0,3.6,1.28,4-6 7-6 3-6,completed,market_average,3.75,1.25,3.83,1.32,3.6,1.28,3.85,1.32,-1.0,-1.0
Shenzhen Open,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Riske A.,Radwanska A.,Riske A.,39.0,3.0,1247.0,5600.0,5.48,1.14,6-2 3-6 6-0,completed,market_average,5.5,1.14,6.05,1.17,5.48,1.14,6.35,1.17,-1.0,-1.0
Shenzhen Open,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Siniakova K.,Stojanovic N.,Siniakova K.,52.0,142.0,1123.0,417.0,1.26,3.73,6-3 6-4,completed,market_average,1.25,3.75,1.29,4.08,1.26,3.73,1.3,4.15,-1.0,-1.0
Shenzhen Open,2017-01-05,International,Outdoor,Hard,Quarterfinals,3,Wang Q.,Giorgi C.,Giorgi C.,71.0,81.0,874.0,769.0,1.75,2.04,0-6 2-6,completed,market_average,1.66,2.1,1.81,2.14,1.75,2.04,1.85,2.2,-1.0,-1.0
ASB Classic,2017-01-06,International,Outdoor,Hard,Semifinals,3,Davis L.,Ostapenko J.,Davis L.,61.0,44.0,960.0,1225.0,1.94,1.85,4-6 6-4 4-1,retired,market_average,2.0,1.72,1.97,1.95,1.94,1.85,2.0,2.0,-1.0,-1.0
ASB Classic,2017-01-06,International,Outdoor,Hard,Semifinals,3,Konjuh A.,Goerges J.,Konjuh A.,47.0,53.0,1189.0,1110.0,2.04,1.76,6-3 4-6 6-3,completed,market_average,2.0,1.8,2.09,1.85,2.04,1.76,2.1,1.85,-1.0,-1.0
Brisbane International,2017-01-06,Premier,Outdoor,Hard,Semifinals,3,Muguruza G.,Cornet A.,Cornet A.,7.0,41.0,4236.0,1242.0,1.38,2.99,1-4,retired,market_average,1.4,3.0,1.48,2.92,1.38,2.99,1.48,3.25,-1.0,-1.0
Brisbane International,2017-01-06,Premier,Outdoor,Hard,Semifinals,3,Pliskova Ka.,Svitolina E.,Pliskova Ka.,6.0,14.0,4600.0,2895.0,1.75,2.06,6-2 6-4,completed,market_average,1.72,2.1,1.78,2.18,1.75,2.06,1.87,2.18,-1.0,-1.0
Shenzhen Open,2017-01-06,International,Outdoor,Hard,Semifinals,3,Konta J.,Siniakova K.,Siniakova K.,10.0,52.0,3640.0,1123.0,1.4,2.92,6-1 4-6 4-6,completed,market_average,1.44,2.75,1.42,3.19,1.4,2.92,1.44,3.2,-1.0,-1.0
Shenzhen Open,2017-01-06,International,Outdoor,Hard,Semifinals,3,Riske A.,Giorgi C.,Riske A.,39.0,81.0,1247.0,769.0,1.59,2.32,6-3 6-3,completed,market_average,1.57,2.37,1.66,2.4,1.59,2.32,1.66,2.45,-1.0,-1.0
ASB Classic,2017-01-07,International,Outdoor,Hard,The Final,3,Davis L.,Konjuh A.,Davis L.,61.0,47.0,960.0,1189.0,2.26,1.63,6-3 6-1,completed,market_average,2.37,1.57,2.35,1.68,2.26,1.63,2.4,1.75,-1.0,-1.0
Brisbane International,2017-01-07,Premier,Outdoor,Hard,The Final,3,Cornet A.,Pliskova Ka.,Pliskova Ka.,41.0,6.0,1242.0,4600.0,2.95,1.41,0-6 3-6,completed,market_average,3.0,1.4,3.25,1.4,2.95,1.41,3.25,2.87,-1.0,-1.0
Shenzhen Open,2017-01-07,International,Outdoor,Hard,The Final,3,Siniakova K.,Riske A.,Siniakova K.,52.0,39.0,1123.0,1247.0,1.98,1.81,6-3 6-4,completed,market_average,2.0,1.8,2.04,1.88,1.98,1.81,2.05,1.88,-1.0,-1.0
Apai International,2017-01-08,Premier,Outdoor,Hard,1st Round,3,Babos T.,Kasatkina D.,Kasatkina D.,28.0,26.0,1545.0,1655.0,2.66,1.46,6-3 4-6 2-6,completed,market_average,2.62,1.44,2.83,1.48,2.66,1.46,3.0,1.55,-1.0,-1.0
Apai International,2017-01-08,Premier,Outdoor,Hard,1st Round,3,Bencic B.,Putintseva Y.,Putintseva Y.,48.0,34.0,1185.0,1450.0,1.45,2.68,4-6 3-2,retired,market_average,1.5,2.5,1.55,2.61,1.45,2.68,1.55,2.88,-1.0,-1.0
Apai International,2017-01-08,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Begu I.,Kuznetsova S.,9.0,30.0,4115.0,1502.0,1.25,3.86,6-1 6-4,completed,market_average,1.22,4.0,1.26,4.21,1.25,3.86,1.3,4.5,-1.0,-1.0
Apai International,2017-01-08,Premier,Outdoor,Hard,1st Round,3,Zhang S.,Bouchard E.,Bouchard E.,23.0,49.0,1885.0,1180.0,1.7,2.11,6-7 2-6,completed,market_average,1.66,2.1,1.75,2.19,1.7,2.11,1.75,2.25,-1.0,-1.0
Hobart International,2017-01-08,International,Outdoor,Hard,1st Round,3,Doi M.,Cabrera L.,Cabrera L.,42.0,208.0,1270.0,257.0,1.32,3.26,4-6 7-5 5-7,completed,market_average,1.3,3.4,1.37,3.32,1.32,3.26,1.37,3.6,-1.0,-1.0
Hobart International,2017-01-08,International,Outdoor,Hard,1st Round,3,Niculescu M.,Jankovic J.,Niculescu M.,40.0,54.0,1300.0,1100.0,2.21,1.63,6-2 6-3,completed,market_average,2.25,1.57,2.3,1.68,2.21,1.63,2.3,1.68,-1.0,-1.0
Hobart International,2017-01-08,International,Outdoor,Hard,1st Round,3,Sevastova A.,Rogers S.,Rogers S.,35.0,57.0,1425.0,1031.0,2.05,1.74,2-6 6-1 4-6,completed,market_average,2.1,1.66,2.06,1.84,2.05,1.74,2.11,1.84,-1.0,-1.0
Hobart International,2017-01-08,International,Outdoor,Hard,1st Round,3,Voskoboeva G.,Parmentier P.,Voskoboeva G.,310.0,66.0,140.0,886.0,2.73,1.44,6-4 6-3,completed,market_average,2.75,1.4,2.9,1.46,2.73,1.44,2.9,1.5,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Bondarenko K.,Mchale C.,Mchale C.,68.0,43.0,883.0,1250.0,2.21,1.64,6-4 5-7 2-6,completed,market_average,2.25,1.57,2.25,1.71,2.21,1.64,2.3,1.76,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Falconi I.,Duan Y.Y.,Duan Y.Y.,102.0,103.0,634.0,630.0,2.35,1.57,5-7 6-3 0-6,completed,market_average,2.25,1.57,2.37,1.65,2.35,1.57,2.5,1.67,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Strycova B.,Strycova B.,33.0,19.0,1476.0,2170.0,2.0,1.78,3-6 5-7,completed,market_average,2.0,1.72,2.02,1.87,2.0,1.78,2.16,1.87,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Stosur S.,Pavlyuchenkova A.,27.0,21.0,1575.0,2115.0,1.78,2.01,6-3 6-1,completed,market_average,1.72,2.0,1.7,2.26,1.78,2.01,1.91,2.26,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Rodionova Ar.,Konta J.,Konta J.,184.0,10.0,303.0,3690.0,7.69,1.08,3-6 4-6,completed,market_average,8.0,1.08,10.19,1.07,7.69,1.08,10.19,1.1,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Siegemund L.,Cibulkova D.,Cibulkova D.,29.0,6.0,1513.0,4875.0,3.46,1.3,2-6 0-6,completed,market_average,3.5,1.28,3.77,1.31,3.46,1.3,3.9,1.33,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Vekic D.,Gavrilova D.,Gavrilova D.,97.0,25.0,658.0,1665.0,3.93,1.24,3-6 6-7,completed,market_average,4.0,1.22,4.19,1.27,3.93,1.24,4.34,1.29,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Vandeweghe C.,Vandeweghe C.,17.0,38.0,2229.0,1312.0,1.85,1.92,2-6 0-4,retired,market_average,1.8,1.9,2.06,1.84,1.85,1.92,2.06,2.05,-1.0,-1.0
Apai International,2017-01-09,Premier,Outdoor,Hard,1st Round,3,Vinci R.,Sakkari M.,Vinci R.,18.0,94.0,2210.0,678.0,1.45,2.69,6-4 6-0,completed,market_average,1.44,2.62,1.5,2.76,1.45,2.69,1.5,2.77,-1.0,-1.0
